date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
20101122,88.977275,22.621605,19.526805,18.892853,100.52272,24.799751,92.626691,98.360152,70.516314,93.326783,28.297867,,62.862001,24.007941,66.60814,,,,82.379762,88.445981,111.03957,83.935042,104.80037,25.380536,97.023238,,,30.465084,,,28.86042,42.799001,,21.703961,,49.592997,45.847998,110.126047,31.996668,57.897618,13.522104,29.648301,22.527865,25.278441,25.974833,28.509344,33.884267,41.860423,34.342474,50.441481,170.389999,57.377174,11.000382,21.931914,80,41.559483,30.815001,18.718687,17.459799,28.911341,70.839416,34.332597,13.617918,18.781962,295.905918,150.760637,27.817437,131.623935,18.073205,54.225509,34.001093,28.009168,28.594306,23.872078,67.672229,31.224854,75.459554,19.169468,29.717683,22.569114,40.289164,26.667368,56.258486,14.005503,54.700692,49.073605,43.398498,14.430212,70.481789,21.931412,33.972769,40.851032,60.04872,67.296288,18.193179,26.012454,31.378325,23.9104,47.990778,61.731105
20101123,89.072978,22.64048,19.561397,18.892853,100.57054,24.799751,92.676807,98.350785,70.543358,93.474574,28.325784,,62.925952,23.747738,65.693558,,,,82.428661,88.627041,111.19076,84.350394,105.16602,25.522326,97.147105,,,29.527827,,,28.9932,43.444414,,21.711871,,49.620401,45.847998,110.086087,31.383429,56.765059,13.309666,29.240175,22.196166,24.980118,25.691956,28.095631,33.381726,41.24193,33.291173,49.390998,168.199997,56.991852,10.79595,21.644004,79.089996,40.764087,30.26,18.489291,17.138454,28.930006,69.396315,33.561389,13.388546,18.423261,291.796818,147.699551,27.656383,129.62318,17.937124,53.586258,33.224129,27.725896,28.205327,23.111028,67.238219,30.756931,74.295214,19.216453,29.066384,22.034052,39.979683,25.84976,55.55417,13.954973,53.883107,48.487824,42.924595,14.21051,69.596155,21.729851,33.590739,40.25853,59.498777,66.463036,17.997891,25.924412,30.559916,23.777317,47.364195,60.666928
20101124,88.603165,22.621605,19.535453,18.936689,100.49402,24.799751,91.916685,98.107108,70.354041,92.979034,28.297867,,62.390379,23.504884,66.087644,,,,82.281972,87.676493,110.4915,82.84475,103.75691,25.16785,96.846281,,,30.000675,,,28.688584,42.758663,,21.609045,,49.291546,45.858,110.096079,31.987652,57.788016,13.512867,29.902251,22.56472,25.173151,25.850035,28.362247,34.070394,42.052795,34.032788,49.60294,177.25,58.613794,10.980912,21.720216,80.300003,41.46006,30.799999,18.700334,17.370536,29.452612,70.397999,34.258262,13.54146,18.821816,297.78278,150.021101,27.880068,132.004167,18.192275,53.94424,33.692073,28.157344,28.321193,23.320904,67.638194,30.756931,75.246242,19.239944,29.350284,22.25334,40.575203,26.372649,55.936764,14.056036,53.874499,48.850842,43.808606,14.715357,71.173692,21.815126,33.711871,41.045518,60.747058,68.174335,18.279974,25.892396,30.856703,24.052354,47.664248,61.45846
20101126,88.985977,22.649918,19.639226,18.919155,100.61836,24.799751,92.033627,98.238317,70.336007,93.031201,28.316478,,62.6142,23.23601,65.849705,,,,82.340645,88.05671,110.69939,83.995614,104.37228,25.371673,96.917064,,,29.544714,,,28.790124,43.073302,,21.577408,,49.42857,45.858,110.096079,31.446556,57.093864,13.318903,29.657373,22.343587,25.006441,25.675317,28.114019,33.791206,42.079509,33.617159,49.354141,177.199997,58.067174,10.825154,21.635536,79.760002,40.86351,30.605,18.553521,17.397315,29.069989,69.650983,34.100306,13.422527,18.483043,295.295292,148.111442,27.73691,130.275009,18.14975,53.557387,33.109349,27.939441,28.197049,23.06199,66.838244,30.450981,75.015151,19.075501,29.049683,22.148081,40.307921,26.134972,55.562867,13.887598,53.470012,48.496073,43.471408,14.556423,70.094326,21.652327,33.432337,40.922885,60.319325,67.448602,18.198001,25.780342,30.290112,23.644235,47.425974,60.8868
20101129,88.585767,22.583856,19.570044,18.910388,100.32186,24.799751,92.12551,98.228943,70.336007,92.98773,28.26995,,62.989902,23.071215,66.020726,,,,82.330871,88.246825,110.75609,84.713822,104.79145,25.513466,96.846281,,,29.232293,,,28.766693,43.258858,,21.435034,,49.474244,45.858,110.076103,31.717102,57.477475,13.42974,29.648301,22.288305,24.962571,25.625396,28.086438,33.716754,42.329311,33.845347,49.132986,179.490005,57.672888,11.010117,21.525454,79.510002,41.26121,29.945,18.544345,17.352684,29.340626,69.345384,33.840138,13.566946,18.463117,291.346348,149.103717,27.459541,129.360645,18.141245,53.222117,33.471344,27.816571,28.048077,23.102201,67.121275,30.504973,74.855166,19.130315,28.966181,22.20071,39.932792,25.87828,55.658516,13.946551,53.470012,47.704032,43.088639,14.392816,71.232188,21.474023,34.093902,41.172693,61.000208,67.01854,17.886986,25.532224,31.297383,24.132204,47.523047,61.080281
20101130,89.05558,22.75373,19.578692,18.945456,100.48446,24.799751,91.983511,98.210202,70.433563,93.065976,28.316478,,63.009176,22.871727,66.169436,,,,82.389544,88.400721,110.95452,85.155132,105.16602,25.522326,96.722415,,,28.843881,,,28.9932,43.436348,,21.253114,,49.382897,45.858,110.106071,31.735139,57.276536,13.355848,29.575747,22.067173,24.848506,25.592117,27.829018,33.642305,41.565205,33.649758,48.552456,175.399994,57.14419,10.659662,21.373031,79.68,41.758333,29.690001,18.388358,17.102748,28.930006,68.734186,33.923763,13.448012,18.184127,278.133121,146.486219,27.239532,128.066049,17.996659,52.912635,33.021059,27.720031,27.857724,23.246368,67.155583,30.172026,74.641855,18.793596,28.782483,22.156853,40.387636,25.71666,56.197619,13.727583,52.557759,46.936741,42.669418,14.304,71.546717,21.543795,34.028677,40.927428,61.21844,67.43964,17.805012,25.620265,31.34235,24.141074,47.73485,61.177025
20101201,88.588723,22.720664,19.648059,18.849626,100.37818,24.799751,91.7789,98.11909,70.180654,92.657464,28.296906,,62.679919,23.036521,66.781718,,,,82.266226,87.238204,110.2211,83.262214,103.40167,25.16785,96.217254,,,29.705145,,,28.677008,42.997777,,21.442944,,49.081912,45.847998,110.085088,32.600891,58.975378,13.623704,30.337588,22.537077,25.252119,25.891635,28.362247,34.358888,42.26653,34.456568,49.317281,176.550003,58.891582,11.000693,21.644004,80.68,42.752579,30.205,19.113247,17.245568,29.741913,70.202752,34.490553,13.847289,18.532864,282.457462,148.653395,28.501875,130.736729,18.26882,53.660547,33.683246,28.39142,28.354296,24.34087,68.004675,30.51397,76.481681,18.926718,29.275134,22.841032,41.095699,26.287085,57.49415,14.064458,53.487224,47.605028,43.644563,14.818196,74.793796,21.92366,35.100224,41.522421,62.36198,70.118594,18.135316,25.892396,32.079817,24.424984,48.273181,62.733718
20101202,88.571273,22.70177,19.55268,18.876001,100.10053,24.799751,91.577651,98.147268,70.108401,92.456696,28.203701,,62.527333,23.071215,66.81914,,,,82.266226,87.020406,109.96559,83.045137,103.10658,25.16785,96.335365,,,30.329981,,,28.606394,42.908603,,21.545768,,49.054464,45.847998,110.105065,33.096893,59.852198,13.974688,30.809204,22.80428,25.269666,25.966513,28.582893,34.805593,42.500305,34.945547,49.612153,176.529999,59.671184,11.3807,21.881107,81.419998,43.945675,30.23,19.012313,17.156305,29.844567,71.730747,34.69497,14.170111,18.781962,286.196201,152.452996,30.079803,131.433813,18.455932,53.815287,34.707428,28.479185,28.346021,24.438944,68.081862,30.468978,76.89053,18.636982,29.408734,23.586609,41.330988,26.714904,57.117454,14.056036,53.667953,47.794787,44.191375,15.313693,74.692035,22.132972,35.454302,42.539818,62.728608,70.512816,18.564468,26.204548,32.475533,25.534001,48.317305,62.865643
20101203,88.667263,22.692323,19.630717,18.867209,100.32074,24.799751,91.317704,98.250592,70.225818,92.692381,28.213022,,62.005334,23.227336,66.931417,,,,82.37388,87.029483,110.18325,82.393905,102.94561,25.034921,96.353541,,,30.574851,,,28.465167,42.787002,,21.593226,,49.036166,45.858,110.115058,33.376456,60.117072,14.02087,30.87269,22.859563,25.278441,26.024754,28.582893,34.824203,42.405458,35.662711,49.51079,175.679993,59.626383,11.556087,21.940382,80.900002,44.243948,30.295,19.003137,17.022411,30.255185,72.061812,34.927261,14.255064,18.557773,286.786808,152.274741,30.188002,131.614887,18.447427,53.780903,34.972302,28.303658,28.254982,24.428156,68.407781,30.783925,77.272717,18.644813,29.475532,23.70064,41.189813,27.389906,57.091174,14.0813,53.642135,47.951545,44.492119,15.294997,76.542222,22.086458,35.356143,42.944051,62.676235,70.548656,18.648852,26.332609,33.150045,25.773547,48.202578,62.610591
20101206,88.553824,22.720664,19.491984,18.849626,100.1484,24.799751,91.955001,98.288164,70.388399,92.910604,28.306227,,62.59158,23.374784,66.893995,,,,82.422816,87.573983,110.59965,83.557443,103.82197,25.238745,96.635194,,,30.414421,,,28.684856,42.957245,,21.609045,,49.310625,45.847998,110.125051,33.430567,60.318012,14.002397,30.854551,22.859563,25.217022,25.949875,28.39902,34.861429,42.767472,35.532317,49.206706,178.050003,59.671184,11.341725,21.923445,80.379997,44.243948,27.82,18.902204,17.343758,30.34851,72.112743,34.899387,14.187102,18.288748,289.469486,152.593716,30.061769,131.261814,18.455932,53.471422,35.228349,28.079862,28.114288,24.828295,68.2534,30.540965,77.219384,18.832749,29.433783,23.542753,41.283931,27.31385,56.705724,14.157097,53.409769,48.289812,44.036444,15.294997,76.653236,21.939163,34.860672,42.885003,62.580212,70.252991,18.880305,26.324603,32.691375,25.498511,48.087855,62.716125
20101207,87.262338,22.654533,19.32724,18.752916,99.937761,24.799751,91.09968,98.034557,70.090333,92.378139,28.306227,,61.676077,23.079889,67.238307,,,,82.276015,86.12198,109.71008,81.768721,101.90829,24.831098,96.053712,,,30.473527,,,28.637779,42.405991,,21.490401,,48.807453,45.847998,110.125051,33.475657,60.089673,14.02087,30.936177,22.887205,25.357409,25.775155,28.417408,34.880042,42.508316,35.817556,48.957907,176.770004,59.348594,11.273518,21.872638,79.870003,45.934167,28.135,19.076545,17.308052,30.852452,73.258742,34.68568,14.467445,18.512936,293.863865,151.599255,30.251119,130.383656,18.353871,53.565986,34.654452,28.145684,28.230154,24.202585,68.905225,30.783925,74.828503,18.832749,29.533982,23.569068,41.029818,27.618076,56.661919,14.12341,53.487224,49.007603,44.173148,15.323042,74.932562,22.125221,34.374548,42.753286,62.580212,70.369465,18.535536,26.372627,32.574462,25.258963,48.617358,62.848049
20101208,86.607871,22.408904,19.023761,18.585871,99.621811,24.799751,90.5127,97.865483,69.927752,91.898046,28.278265,,61.555614,23.227336,67.021239,,,,82.148792,85.386899,109.01924,80.978562,100.98721,24.662721,95.744795,,,30.574851,,,28.44163,41.96823,,21.355938,,48.395771,45.847998,110.125051,33.123947,59.806535,14.25178,30.827343,23.080695,25.453925,25.683637,28.444989,34.78698,42.882358,34.407673,49.096126,176.289993,58.407688,11.692499,21.931914,80.540001,46.133017,28.42,19.076545,17.272348,31.076425,73.122917,34.351181,14.475941,18.612575,295.565586,155.867942,30.683922,131.252752,18.557991,53.686339,35.546196,28.255388,28.395679,24.581149,67.532953,31.233851,75.264015,19.106823,29.559034,23.884841,41.090992,27.789204,56.618115,14.0813,53.900319,48.966348,44.546801,15.229554,74.840054,22.194991,34.439987,41.999326,62.859549,69.607892,18.7911,26.396638,32.799299,26.057457,48.353806,63.191048
20101209,86.808577,22.682876,19.119139,18.664998,99.746275,24.799751,90.730717,97.846693,69.828397,91.863129,28.203701,,61.796533,23.183968,66.879021,,,,82.139003,85.568403,108.81105,81.377984,101.14818,24.70703,95.881082,,,30.608627,,,28.347479,42.316817,,21.419215,,48.276839,45.858,110.125051,33.304312,59.943533,14.427272,30.918037,23.099123,25.524119,25.791795,28.490956,34.833511,42.715377,38.938856,49.206706,174.850006,57.896913,12.325843,21.931914,80.489998,46.63014,28.525,19.131599,17.584768,31.347061,73.55585,34.510867,14.552397,18.428244,296.046055,156.158773,30.945408,130.637144,18.549486,53.351069,36.031802,28.448468,28.69362,24.638032,66.563788,31.683777,74.757397,19.255606,29.784482,23.753269,41.161579,27.817726,56.696962,14.114988,54.106865,48.999351,44.729072,15.145412,75.154582,22.342286,34.262367,42.149211,63.758664,69.554129,19.075594,26.860862,32.709362,26.678505,48.220696,63.322972
20101210,86.555516,22.541167,19.162494,18.629831,99.401596,24.799751,90.311444,97.950016,69.683884,91.540164,28.222343,,61.651979,23.149276,66.908962,,,,82.109644,84.842399,108.42304,80.883048,100.37018,24.547516,95.71754,,,30.709951,,,28.331787,42.243857,,21.363848,,48.020681,45.858,110.105065,33.592895,60.190143,14.556582,31.199194,23.20969,25.567989,25.891635,28.766765,34.954494,42.822248,39.892363,49.658226,175.619995,57.493671,12.472,22.050466,80.68,47.425536,28.73,19.553687,17.584768,31.403056,73.878424,34.435719,15.053618,18.737124,296.401402,158.053885,31.017543,131.107912,18.634537,53.222117,36.579209,28.369481,28.950184,24.985212,66.520902,32.340668,74.944045,19.459203,30.051685,23.981328,41.316872,28.464208,56.854648,14.333956,54.39087,48.677584,45.09361,15.234227,75.432113,22.396552,34.281061,42.076538,63.627723,70.24403,19.335978,27.245045,32.763325,26.855948,48.167451,63.48128
20101213,86.407165,22.59785,19.136481,18.533121,99.593081,24.799751,90.646864,97.865483,69.683884,91.671092,28.250303,,61.627888,23.244682,66.572137,,,,82.158573,85.114652,108.80158,81.186955,100.78153,24.636134,95.726627,,,31.039257,,,28.355324,42.397882,,21.348028,,48.249395,45.858,110.105065,33.77326,60.70162,14.547345,31.21733,23.16362,25.567989,26.016434,28.812733,34.78698,42.97053,39.541929,49.860951,174.25,57.162112,12.218662,22.236759,80.339996,47.823232,28.365,19.562863,17.477652,31.496377,75.015933,34.877204,14.968666,18.348532,297.607609,159.001434,31.16181,130.619034,18.28583,53.179134,36.649841,28.457243,28.941909,25.43537,66.134953,32.493645,75.815077,19.373065,30.465198,23.902385,41.9898,28.920547,57.406547,14.477127,54.382262,48.430072,44.765523,14.953757,76.255445,22.311277,34.49608,41.867609,63.522969,70.020037,19.502335,27.301072,32.772317,26.811587,48.105334,63.639588
20101214,84.906258,22.352221,18.754965,18.216615,99.334575,24.799751,90.093427,97.74337,69.74711,91.252108,28.147779,,60.881029,23.123255,66.901476,,,,82.119433,84.216227,108.17699,80.006053,99.306032,24.308244,95.236,,,31.106809,,,27.845338,41.919589,,21.355938,,47.819412,45.858,110.125051,33.746203,60.418481,14.418035,31.362446,23.200476,25.690829,26.082993,29.106927,34.777672,42.786174,42.190554,52.302855,173.940002,57.789378,12.082249,22.482328,80.239998,46.63014,28.905001,20.177643,17.441948,31.804343,75.024417,34.98053,15.028133,18.537845,297.75275,156.984369,31.306078,132.013229,18.260315,53.961433,36.014143,28.040369,29.041223,24.922446,66.134953,32.520639,76.295026,19.41222,30.844959,24.226931,42.013327,29.006111,57.459107,14.409753,54.692084,48.999351,44.820206,15.009851,75.237844,22.745409,34.122137,41.590551,63.374573,70.647213,19.442061,27.749284,33.051116,26.456702,48.318309,63.48128
20101215,85.290208,22.418352,18.70294,18.304534,99.573936,24.811665,89.531596,97.80912,69.611624,91.05134,28.147779,,60.640111,22.866669,66.6395,,,,82.090067,83.871371,107.97826,78.964084,98.885736,24.222055,95.081545,,,30.693063,,,27.845338,41.879056,,21.211297,,47.956638,45.847998,110.125051,33.565841,60.089673,14.297962,31.23547,23.108337,25.71715,25.858355,29.014991,34.665997,42.795523,41.717875,51.298448,175.570007,57.565354,11.975068,22.567008,79.550003,45.635894,28.915001,19.828963,17.379462,31.580368,74.710334,34.708125,14.858227,18.587666,295.445469,154.995449,31.369195,131.017375,18.09872,53.789498,35.50205,28.408973,29.074328,24.441886,66.023459,32.385663,76.268363,19.380896,30.93779,24.428676,41.683923,28.987097,57.152497,14.384486,54.769539,49.015852,44.738184,14.897663,74.673537,22.582609,33.140542,41.531507,63.06905,70.736809,18.550003,27.717271,33.39287,26.430086,48.123083,63.191048
20101216,86.07557,22.446694,18.937053,18.374868,99.669678,24.811665,89.967644,97.865483,69.720014,91.348126,28.194381,,60.616019,22.823179,66.886508,,,,82.109644,84.3705,108.22431,79.511117,99.449108,24.381995,95.027027,,,30.819721,,,27.915951,41.708817,,21.060298,,48.194502,45.847998,110.125051,33.881478,60.427617,14.316435,31.580113,23.145193,25.945279,26.091314,29.217251,34.917268,42.914423,42.459489,52.183066,178.039993,57.708733,12.199175,22.626283,79.879997,45.635894,29.395,19.865665,17.629399,32.252291,75.601659,34.764482,15.096095,18.85669,296.151157,154.29182,31.666745,130.863473,18.115729,53.643356,35.325467,28.672262,29.115709,21.918454,65.791884,32.556634,76.792761,19.545339,31.089694,24.551477,41.9898,28.777942,57.599276,14.502392,55.509668,49.263364,45.248541,15.234227,75.052821,22.660133,33.290119,41.917571,64.387173,70.799527,16.199307,27.821319,33.923487,26.634145,48.478039,63.51646
20101217,87.227433,22.654533,19.179836,18.480371,99.937761,24.811665,90.789415,97.987589,69.936786,91.810758,28.213022,,61.916995,22.814481,66.983812,,,,82.17815,85.096498,108.70695,80.961192,100.47749,24.595249,95.417711,,,30.667733,,,28.245481,42.349244,,21.05235,,48.569592,45.858,110.105065,34.147861,60.448715,14.396156,31.48622,23.191427,25.985994,26.226022,29.267154,34.973436,42.828926,42.834374,52.911027,177.580002,58.273272,12.247893,22.431521,79.949997,46.729563,29.635,19.654621,17.450872,32.102975,75.117795,34.802056,15.036629,18.527881,295.695713,153.897775,31.648711,131.270863,18.25181,53.763709,35.025275,28.830236,28.975011,21.699749,65.87765,33.654454,76.766098,19.568832,30.785886,24.472533,42.375675,29.909283,57.792005,14.342378,55.776457,49.246863,45.075383,15.327718,75.24709,22.644627,32.7666,41.413415,63.776119,70.602419,16.129389,27.725274,33.797579,26.580911,48.282813,63.472483
20101220,86.284998,22.626192,18.91104,18.427619,99.602658,24.811665,90.730717,97.921839,69.94582,91.793303,28.231663,,61.957151,22.753596,67.103576,,,,82.19772,85.087428,108.76373,80.874363,100.48644,24.577477,95.672115,,,30.735284,,,28.253325,42.284389,,21.076193,,48.478108,45.858,110.135036,34.256959,60.843205,14.405426,31.477102,23.209922,25.959441,26.2597,29.257913,35.179384,43.042661,43.535238,53.122969,183.289993,56.696141,12.296612,22.448457,79.57,46.828986,29.639999,20.122589,17.513358,32.065646,75.380954,34.811451,15.036629,18.527881,297.827824,155.78351,31.73888,130.827253,18.056194,53.720727,35.272494,28.659098,28.999842,21.923357,65.971994,33.852419,77.628233,19.709784,30.802764,24.393589,42.4792,30.108933,58.089853,14.460283,55.914159,49.147859,45.057155,15.393161,76.024172,22.582609,32.888132,41.286242,63.496783,70.692015,16.392184,27.805314,33.527771,26.705122,47.714885,63.51646
20101221,86.424621,22.465589,18.928382,18.462787,99.621811,24.811665,90.923586,98.034557,69.98195,91.854405,28.240982,,61.957151,22.884064,67.245788,,,,82.17815,85.268926,108.79212,81.438765,100.63846,24.69299,95.9992,,,30.954821,,,28.371016,42.365455,,21.107981,,48.578739,45.858,110.135036,34.602439,61.457874,14.655714,31.732349,23.348626,25.897486,26.268119,29.183983,35.329163,43.308501,44.969572,52.883384,184.75,57.520553,12.647386,22.321439,80.489998,47.127263,29.555,20.416215,17.433021,32.177632,75.745974,35.06507,15.206533,18.214019,301.836857,157.828719,31.630681,131.940802,17.945629,53.591775,36.199555,28.738085,29.082603,21.554601,65.920536,33.222522,76.908303,19.772429,30.532713,24.621649,43.434479,30.194497,57.292665,14.637141,55.828098,48.772556,45.558401,15.360439,76.264698,22.536095,33.028361,41.813105,63.618992,71.095198,16.406651,27.965388,33.123066,27.343915,47.608399,63.956203
20101222,86.62532,22.531719,18.928382,18.462787,99.401596,24.811665,90.848113,97.893661,69.963882,91.749656,28.240982,,61.884871,22.910158,67.432914,,,,82.158573,85.032973,108.62178,80.856999,100.31653,24.55082,95.899257,,,31.055195,,,28.30825,42.373563,,21.092088,,48.578739,45.847998,110.105065,34.584255,61.668883,14.822571,31.805274,23.320884,26.012546,26.385988,29.267154,35.375968,43.436743,45.442248,52.477937,184.759995,57.896913,13.037137,22.304503,80.139999,47.027836,29.725,20.370336,17.459799,32.616249,76.3317,35.647451,15.463401,18.104416,303.048069,159.114025,31.720847,132.13091,17.767023,53.316681,37.223737,28.781966,29.132261,21.321185,66.049188,33.123542,77.077179,19.78026,30.56647,24.726908,40.916876,30.099426,57.537954,14.788734,55.896943,49.097817,45.558401,15.393161,76.606978,22.582609,33.505134,41.82673,63.601536,71.247511,16.527199,28.157482,34.93975,27.778649,47.306687,64.026564
20101223,86.494432,22.484482,18.893699,18.524329,99.516491,24.811665,90.890043,97.80912,69.954848,91.679823,28.166419,,61.884871,23.040625,67.500283,,,,82.05092,84.733503,108.31895,80.692019,99.940946,24.53305,95.772058,,,31.011931,,,28.300402,42.26007,,21.163612,,48.432363,45.847998,110.095073,34.675169,61.843195,14.711333,31.741463,23.311637,26.021397,26.402827,29.248671,35.226189,43.228344,44.276856,52.256782,182.589996,58.300154,12.725337,22.287566,79.860001,46.530713,29.844999,20.351984,17.575841,32.392273,76.976854,35.41262,15.446277,18.064559,302.417423,157.23768,31.639696,132.076593,17.724498,53.514405,37.153106,28.77758,29.157089,21.409452,66.006301,33.258517,76.854977,19.75641,30.625544,24.823393,40.493358,29.985342,57.546716,14.830844,56.146522,48.931016,45.057155,15.252926,76.3387,22.636876,33.439695,41.654138,63.488058,71.229595,16.570597,28.36558,35.245529,27.494741,47.564027,64.378352
20101227,86.764943,22.484482,19.01509,18.462787,99.38245,24.811665,91.066137,97.921839,69.914993,91.784572,28.259623,,62.11878,23.058021,67.552678,,,,82.099856,85.060204,108.44197,81.412717,100.63846,24.63079,95.690284,,,30.977319,,,28.261173,42.138469,,21.171559,,48.487255,45.847998,110.095073,34.72972,61.62301,14.841112,31.79616,23.357873,25.897486,26.419665,29.193224,35.123215,43.37262,48.392411,52.007983,182.139999,58.022366,12.929956,22.439989,80.160004,47.425536,29.75,20.278578,17.995376,32.336282,76.501481,35.205967,15.574711,18.139289,301.491489,159.3298,31.774948,131.578667,17.724498,53.239311,37.674023,28.553783,29.02467,22.032219,65.551737,33.213525,77.334933,19.637156,30.574908,24.621649,40.38983,30.099426,57.310183,14.729781,55.655971,48.872636,45.212086,15.178134,76.246192,22.675638,33.224679,41.790397,63.557887,71.023519,17.072077,28.413604,35.038679,27.689928,47.537406,64.211255
20101228,86.507602,22.541167,18.859015,18.471579,99.233892,24.811665,90.340448,97.893609,69.770051,91.475416,28.240982,,61.592691,23.075417,67.595618,,,,81.990157,84.166672,107.89878,79.818268,99.265745,24.364224,95.354844,,,30.968668,,,28.041487,42.257434,,21.107981,,48.084721,45.858,110.14503,34.80245,61.852364,14.841112,31.777928,23.330131,25.968292,26.512277,29.211707,35.048324,43.478146,48.025678,51.565676,181.089996,58.120937,12.998162,22.516201,79.989998,47.524959,29.719999,20.260226,18.164976,32.429603,77.409787,35.093248,15.686019,18.044633,299.759769,158.72937,31.639696,131.913643,17.758517,53.34247,37.62105,28.68104,29.008117,22.019469,65.551737,33.357501,77.094952,19.676907,30.549592,24.56902,40.625119,30.013862,57.187539,14.814,55.73343,48.814256,45.439924,15.140737,76.051924,22.660133,33.392953,41.744979,63.557887,71.041442,17.052791,28.509649,35.49735,27.681057,47.688264,64.57184
20101229,86.533861,22.552552,18.936018,18.421242,99.67476,24.811665,91.022363,98.091202,69.996518,91.922067,28.262478,,62.280651,23.197187,67.821611,,,,82.186052,85.112979,108.67612,81.16876,100.60256,24.648562,96.002027,,,31.24556,,,28.428225,42.738188,,21.092088,,48.489947,45.847998,110.14503,34.947915,62.467033,14.813301,31.805274,23.376367,25.977143,26.419665,29.220949,35.160661,43.454107,46.672842,51.482744,183.369995,58.291198,12.968931,22.482328,79.889999,47.425536,29.865,20.140941,18.075712,32.569588,77.562587,35.318685,15.643209,18.134308,300.800816,157.265824,31.459361,132.646947,17.809549,53.411245,37.400321,28.720532,29.090881,22.111658,66.032031,33.528472,77.112732,19.645105,30.558029,24.533933,40.126303,29.947312,57.231343,14.822422,55.423608,48.997738,45.558401,15.19683,77.365555,22.722151,33.570574,41.853984,63.444409,70.871206,17.021447,28.477636,35.506342,27.521359,47.989976,64.52787
20101230,86.770193,22.505112,18.95352,18.377087,100.0102,24.811665,91.064452,97.90302,70.014639,91.957099,28.299864,,62.223995,23.336353,67.896942,,,,82.156662,84.940094,108.50549,81.107764,100.46799,24.577477,95.792373,,,31.12442,,,28.347488,42.656702,,21.147718,,48.361594,45.858,110.135044,34.947915,62.522083,14.766952,31.750581,23.320884,25.932888,26.377569,29.119294,35.095133,43.236359,46.88473,51.169442,182.75,58.255353,12.939699,22.39765,79.400002,47.326109,29.715,20.260226,18.057859,32.66291,77.757826,35.205967,15.574711,18.064559,299.72974,157.275201,31.432312,132.782739,17.877589,53.247906,37.285541,28.742474,28.983289,21.94101,65.83477,33.465483,76.917193,19.557653,30.389246,24.428676,40.356889,29.747665,57.047377,14.729781,55.320332,48.780898,45.321448,15.150086,77.115782,22.737656,33.598618,41.813105,63.444409,70.647213,16.946708,28.461628,35.2905,27.343915,47.981101,64.519073
20101231,86.813962,22.590502,18.927268,18.447734,99.7706,24.811665,91.291759,98.119428,70.123346,92.11474,28.271825,,62.741989,23.63208,68.017477,,,,82.254614,85.367753,108.68561,82.005192,101.11397,24.835159,96.239026,,,31.280172,,,28.783479,43.17005,,21.195402,,48.700812,45.847998,110.14503,34.920642,62.613823,14.785492,31.787042,23.293144,25.941739,26.385988,29.110053,35.020241,43.089419,46.958077,50.588916,180,58.479378,12.998162,22.423053,80.110001,47.027836,29.57,20.159291,18.057859,32.448268,77.460718,35.234145,15.660333,18.054597,297.282291,157.763054,31.612647,132.864214,17.886094,53.170536,37.453294,28.860953,28.999842,21.979258,65.83477,33.375499,76.703882,19.573554,30.414566,24.481305,40.19689,29.75717,57.231343,14.746625,55.363365,48.814256,45.102725,15.0192,77.245295,22.776418,33.757545,42.085624,63.357118,70.53074,16.968405,28.63771,35.038679,27.494741,47.856867,64.307999
20110103,87.155335,22.618967,19.032274,18.553705,99.7706,24.811665,91.64534,98.100613,70.123346,92.211076,28.327901,,62.903865,23.63208,68.070209,,,,82.23502,85.103878,108.74248,81.386581,100.74612,24.71076,96.111413,,,31.531103,,,28.791552,43.17005,,21.274875,,48.599963,45.858,110.135044,35.202481,63.081709,15.109938,32.014939,23.552059,25.977143,26.512277,29.378051,35.432133,44.025853,47.308511,51.187872,184.220001,59.50093,13.82638,22.507732,80.410004,48.718055,30.01,20.615468,18.289943,32.70957,78.046451,35.525338,15.651771,18.223984,302.477482,162.350716,31.838065,133.516043,17.733003,54.004416,38.47748,28.619606,28.966736,21.659538,65.69754,33.663451,77.139395,19.47815,30.414566,24.542705,40.512178,30.061398,57.599276,14.889797,55.742032,48.931016,45.731556,15.542745,77.38406,23.001237,34.711096,42.553443,63.680097,70.772649,17.002159,29.157961,35.362446,28.018198,48.415923,65.565664
